"","Year","Month","Day","Hour","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","workdays","Member.type","num"
"350",2019,"Jan",8,15,0.24,0,0,45,60,39,"Workdays","Member",361
"351",2019,"Jan",8,16,0.24,0,0,45,60,39,"Workdays","Casual",73
"352",2019,"Jan",8,16,0.24,0,0,45,60,39,"Workdays","Member",611
"353",2019,"Jan",8,17,0.24,0,0,45,60,39,"Workdays","Casual",59
"354",2019,"Jan",8,17,0.24,0,0,45,60,39,"Workdays","Member",961
"355",2019,"Jan",8,18,0.24,0,0,45,60,39,"Workdays","Casual",33
"356",2019,"Jan",8,18,0.24,0,0,45,60,39,"Workdays","Member",752
"357",2019,"Jan",8,19,0.24,0,0,45,60,39,"Workdays","Casual",21
"358",2019,"Jan",8,19,0.24,0,0,45,60,39,"Workdays","Member",476
"359",2019,"Jan",8,20,0.24,0,0,45,60,39,"Workdays","Casual",11
"360",2019,"Jan",8,20,0.24,0,0,45,60,39,"Workdays","Member",301
"361",2019,"Jan",8,21,0.24,0,0,45,60,39,"Workdays","Casual",5
"362",2019,"Jan",8,21,0.24,0,0,45,60,39,"Workdays","Member",120
"363",2019,"Jan",8,22,0.24,0,0,45,60,39,"Workdays","Casual",3
"364",2019,"Jan",8,22,0.24,0,0,45,60,39,"Workdays","Member",96
"365",2019,"Jan",8,23,0.24,0,0,45,60,39,"Workdays","Casual",3
"366",2019,"Jan",8,23,0.24,0,0,45,60,39,"Workdays","Member",62
"367",2019,"Jan",9,0,0,0,0,49,54,33,"Workdays","Casual",5
"368",2019,"Jan",9,0,0,0,0,49,54,33,"Workdays","Member",21
"369",2019,"Jan",9,1,0,0,0,49,54,33,"Workdays","Casual",9
"370",2019,"Jan",9,1,0,0,0,49,54,33,"Workdays","Member",10
"371",2019,"Jan",9,2,0,0,0,49,54,33,"Workdays","Member",4
"372",2019,"Jan",9,3,0,0,0,49,54,33,"Workdays","Member",4
"373",2019,"Jan",9,4,0,0,0,49,54,33,"Workdays","Member",10
"374",2019,"Jan",9,5,0,0,0,49,54,33,"Workdays","Casual",4
"375",2019,"Jan",9,5,0,0,0,49,54,33,"Workdays","Member",99
"376",2019,"Jan",9,6,0,0,0,49,54,33,"Workdays","Member",252
"377",2019,"Jan",9,7,0,0,0,49,54,33,"Workdays","Casual",12
"378",2019,"Jan",9,7,0,0,0,49,54,33,"Workdays","Member",569
"379",2019,"Jan",9,8,0,0,0,49,54,33,"Workdays","Casual",22
"380",2019,"Jan",9,8,0,0,0,49,54,33,"Workdays","Member",899
"381",2019,"Jan",9,9,0,0,0,49,54,33,"Workdays","Casual",18
"382",2019,"Jan",9,9,0,0,0,49,54,33,"Workdays","Member",467
"383",2019,"Jan",9,10,0,0,0,49,54,33,"Workdays","Casual",8
"384",2019,"Jan",9,10,0,0,0,49,54,33,"Workdays","Member",224
"385",2019,"Jan",9,11,0,0,0,49,54,33,"Workdays","Casual",25
"386",2019,"Jan",9,11,0,0,0,49,54,33,"Workdays","Member",198
"387",2019,"Jan",9,12,0,0,0,49,54,33,"Workdays","Casual",27
"388",2019,"Jan",9,12,0,0,0,49,54,33,"Workdays","Member",259
"389",2019,"Jan",9,13,0,0,0,49,54,33,"Workdays","Casual",29
"390",2019,"Jan",9,13,0,0,0,49,54,33,"Workdays","Member",229
"391",2019,"Jan",9,14,0,0,0,49,54,33,"Workdays","Casual",24
"392",2019,"Jan",9,14,0,0,0,49,54,33,"Workdays","Member",186
"393",2019,"Jan",9,15,0,0,0,49,54,33,"Workdays","Casual",11
"394",2019,"Jan",9,15,0,0,0,49,54,33,"Workdays","Member",214
"395",2019,"Jan",9,16,0,0,0,49,54,33,"Workdays","Casual",18
"396",2019,"Jan",9,16,0,0,0,49,54,33,"Workdays","Member",378
"397",2019,"Jan",9,17,0,0,0,49,54,33,"Workdays","Casual",16
"398",2019,"Jan",9,17,0,0,0,49,54,33,"Workdays","Member",702
"399",2019,"Jan",9,18,0,0,0,49,54,33,"Workdays","Casual",14
"400",2019,"Jan",9,18,0,0,0,49,54,33,"Workdays","Member",568
"401",2019,"Jan",9,19,0,0,0,49,54,33,"Workdays","Casual",17
"402",2019,"Jan",9,19,0,0,0,49,54,33,"Workdays","Member",348
"403",2019,"Jan",9,20,0,0,0,49,54,33,"Workdays","Casual",6
"404",2019,"Jan",9,20,0,0,0,49,54,33,"Workdays","Member",194
"405",2019,"Jan",9,21,0,0,0,49,54,33,"Workdays","Casual",8
"406",2019,"Jan",9,21,0,0,0,49,54,33,"Workdays","Member",163
"407",2019,"Jan",9,22,0,0,0,49,54,33,"Workdays","Casual",5
"408",2019,"Jan",9,22,0,0,0,49,54,33,"Workdays","Member",86
"409",2019,"Jan",9,23,0,0,0,49,54,33,"Workdays","Casual",2
"410",2019,"Jan",9,23,0,0,0,49,54,33,"Workdays","Member",44
"411",2019,"Jan",10,0,0,0,0,35,39,30,"Workdays","Member",16
"412",2019,"Jan",10,1,0,0,0,35,39,30,"Workdays","Member",6
"413",2019,"Jan",10,2,0,0,0,35,39,30,"Workdays","Member",10
"414",2019,"Jan",10,3,0,0,0,35,39,30,"Workdays","Casual",1
"415",2019,"Jan",10,3,0,0,0,35,39,30,"Workdays","Member",4
"416",2019,"Jan",10,4,0,0,0,35,39,30,"Workdays","Member",8
"417",2019,"Jan",10,5,0,0,0,35,39,30,"Workdays","Member",61
"418",2019,"Jan",10,6,0,0,0,35,39,30,"Workdays","Casual",2
"419",2019,"Jan",10,6,0,0,0,35,39,30,"Workdays","Member",183
"420",2019,"Jan",10,7,0,0,0,35,39,30,"Workdays","Casual",9
"421",2019,"Jan",10,7,0,0,0,35,39,30,"Workdays","Member",433
"422",2019,"Jan",10,8,0,0,0,35,39,30,"Workdays","Casual",11
"423",2019,"Jan",10,8,0,0,0,35,39,30,"Workdays","Member",779
"424",2019,"Jan",10,9,0,0,0,35,39,30,"Workdays","Casual",12
"425",2019,"Jan",10,9,0,0,0,35,39,30,"Workdays","Member",370
"426",2019,"Jan",10,10,0,0,0,35,39,30,"Workdays","Casual",7
"427",2019,"Jan",10,10,0,0,0,35,39,30,"Workdays","Member",173
"428",2019,"Jan",10,11,0,0,0,35,39,30,"Workdays","Casual",15
"429",2019,"Jan",10,11,0,0,0,35,39,30,"Workdays","Member",180
"430",2019,"Jan",10,12,0,0,0,35,39,30,"Workdays","Casual",14
"431",2019,"Jan",10,12,0,0,0,35,39,30,"Workdays","Member",200
"432",2019,"Jan",10,13,0,0,0,35,39,30,"Workdays","Casual",14
"433",2019,"Jan",10,13,0,0,0,35,39,30,"Workdays","Member",224
"434",2019,"Jan",10,14,0,0,0,35,39,30,"Workdays","Casual",19
"435",2019,"Jan",10,14,0,0,0,35,39,30,"Workdays","Member",204
"436",2019,"Jan",10,15,0,0,0,35,39,30,"Workdays","Casual",17
"437",2019,"Jan",10,15,0,0,0,35,39,30,"Workdays","Member",263
"438",2019,"Jan",10,16,0,0,0,35,39,30,"Workdays","Casual",11
"439",2019,"Jan",10,16,0,0,0,35,39,30,"Workdays","Member",343
"440",2019,"Jan",10,17,0,0,0,35,39,30,"Workdays","Casual",9
"441",2019,"Jan",10,17,0,0,0,35,39,30,"Workdays","Member",672
"442",2019,"Jan",10,18,0,0,0,35,39,30,"Workdays","Casual",12
"443",2019,"Jan",10,18,0,0,0,35,39,30,"Workdays","Member",495
"444",2019,"Jan",10,19,0,0,0,35,39,30,"Workdays","Casual",14
"445",2019,"Jan",10,19,0,0,0,35,39,30,"Workdays","Member",293
"446",2019,"Jan",10,20,0,0,0,35,39,30,"Workdays","Casual",4
"447",2019,"Jan",10,20,0,0,0,35,39,30,"Workdays","Member",211
"448",2019,"Jan",10,21,0,0,0,35,39,30,"Workdays","Casual",2
"449",2019,"Jan",10,21,0,0,0,35,39,30,"Workdays","Member",120
"450",2019,"Jan",10,22,0,0,0,35,39,30,"Workdays","Member",98
"451",2019,"Jan",10,23,0,0,0,35,39,30,"Workdays","Casual",3
"452",2019,"Jan",10,23,0,0,0,35,39,30,"Workdays","Member",40
"453",2019,"Jan",11,0,0,0,0,33,39,29,"Workdays","Member",26
"454",2019,"Jan",11,1,0,0,0,33,39,29,"Workdays","Member",6
"455",2019,"Jan",11,2,0,0,0,33,39,29,"Workdays","Casual",1
"456",2019,"Jan",11,2,0,0,0,33,39,29,"Workdays","Member",3
"457",2019,"Jan",11,3,0,0,0,33,39,29,"Workdays","Member",4
"458",2019,"Jan",11,4,0,0,0,33,39,29,"Workdays","Member",7
"459",2019,"Jan",11,5,0,0,0,33,39,29,"Workdays","Casual",1
"460",2019,"Jan",11,5,0,0,0,33,39,29,"Workdays","Member",64
"461",2019,"Jan",11,6,0,0,0,33,39,29,"Workdays","Member",178
"462",2019,"Jan",11,7,0,0,0,33,39,29,"Workdays","Casual",2
"463",2019,"Jan",11,7,0,0,0,33,39,29,"Workdays","Member",356
"464",2019,"Jan",11,8,0,0,0,33,39,29,"Workdays","Casual",12
"465",2019,"Jan",11,8,0,0,0,33,39,29,"Workdays","Member",671
"466",2019,"Jan",11,9,0,0,0,33,39,29,"Workdays","Casual",6
"467",2019,"Jan",11,9,0,0,0,33,39,29,"Workdays","Member",404
"468",2019,"Jan",11,10,0,0,0,33,39,29,"Workdays","Casual",8
"469",2019,"Jan",11,10,0,0,0,33,39,29,"Workdays","Member",187
"470",2019,"Jan",11,11,0,0,0,33,39,29,"Workdays","Casual",15
"471",2019,"Jan",11,11,0,0,0,33,39,29,"Workdays","Member",193
"472",2019,"Jan",11,12,0,0,0,33,39,29,"Workdays","Casual",17
"473",2019,"Jan",11,12,0,0,0,33,39,29,"Workdays","Member",212
"474",2019,"Jan",11,13,0,0,0,33,39,29,"Workdays","Casual",24
"475",2019,"Jan",11,13,0,0,0,33,39,29,"Workdays","Member",244
"476",2019,"Jan",11,14,0,0,0,33,39,29,"Workdays","Casual",40
"477",2019,"Jan",11,14,0,0,0,33,39,29,"Workdays","Member",250
"478",2019,"Jan",11,15,0,0,0,33,39,29,"Workdays","Casual",24
"479",2019,"Jan",11,15,0,0,0,33,39,29,"Workdays","Member",300
"480",2019,"Jan",11,16,0,0,0,33,39,29,"Workdays","Casual",19
"481",2019,"Jan",11,16,0,0,0,33,39,29,"Workdays","Member",456
"482",2019,"Jan",11,17,0,0,0,33,39,29,"Workdays","Casual",14
"483",2019,"Jan",11,17,0,0,0,33,39,29,"Workdays","Member",656
"484",2019,"Jan",11,18,0,0,0,33,39,29,"Workdays","Casual",15
"485",2019,"Jan",11,18,0,0,0,33,39,29,"Workdays","Member",469
"486",2019,"Jan",11,19,0,0,0,33,39,29,"Workdays","Casual",12
"487",2019,"Jan",11,19,0,0,0,33,39,29,"Workdays","Member",297
"488",2019,"Jan",11,20,0,0,0,33,39,29,"Workdays","Casual",9
"489",2019,"Jan",11,20,0,0,0,33,39,29,"Workdays","Member",176
"490",2019,"Jan",11,21,0,0,0,33,39,29,"Workdays","Casual",8
"491",2019,"Jan",11,21,0,0,0,33,39,29,"Workdays","Member",119
"492",2019,"Jan",11,22,0,0,0,33,39,29,"Workdays","Casual",4
"493",2019,"Jan",11,22,0,0,0,33,39,29,"Workdays","Member",86
"494",2019,"Jan",11,23,0,0,0,33,39,29,"Workdays","Casual",9
"495",2019,"Jan",11,23,0,0,0,33,39,29,"Workdays","Member",73
"496",2019,"Jan",12,0,0.13,1.9,0,33,37,30,"Non-workdays","Casual",8
"497",2019,"Jan",12,0,0.13,1.9,0,33,37,30,"Non-workdays","Member",54
"498",2019,"Jan",12,1,0.13,1.9,0,33,37,30,"Non-workdays","Casual",3
"499",2019,"Jan",12,1,0.13,1.9,0,33,37,30,"Non-workdays","Member",42
"500",2019,"Jan",12,2,0.13,1.9,0,33,37,30,"Non-workdays","Casual",1
"501",2019,"Jan",12,2,0.13,1.9,0,33,37,30,"Non-workdays","Member",33
"502",2019,"Jan",12,3,0.13,1.9,0,33,37,30,"Non-workdays","Member",13
"503",2019,"Jan",12,4,0.13,1.9,0,33,37,30,"Non-workdays","Member",4
"504",2019,"Jan",12,5,0.13,1.9,0,33,37,30,"Non-workdays","Casual",2
"505",2019,"Jan",12,5,0.13,1.9,0,33,37,30,"Non-workdays","Member",6
"506",2019,"Jan",12,6,0.13,1.9,0,33,37,30,"Non-workdays","Casual",2
"507",2019,"Jan",12,6,0.13,1.9,0,33,37,30,"Non-workdays","Member",21
"508",2019,"Jan",12,7,0.13,1.9,0,33,37,30,"Non-workdays","Casual",5
"509",2019,"Jan",12,7,0.13,1.9,0,33,37,30,"Non-workdays","Member",72
"510",2019,"Jan",12,8,0.13,1.9,0,33,37,30,"Non-workdays","Casual",7
"511",2019,"Jan",12,8,0.13,1.9,0,33,37,30,"Non-workdays","Member",168
"512",2019,"Jan",12,9,0.13,1.9,0,33,37,30,"Non-workdays","Casual",23
"513",2019,"Jan",12,9,0.13,1.9,0,33,37,30,"Non-workdays","Member",260
"514",2019,"Jan",12,10,0.13,1.9,0,33,37,30,"Non-workdays","Casual",23
"515",2019,"Jan",12,10,0.13,1.9,0,33,37,30,"Non-workdays","Member",301
"516",2019,"Jan",12,11,0.13,1.9,0,33,37,30,"Non-workdays","Casual",37
"517",2019,"Jan",12,11,0.13,1.9,0,33,37,30,"Non-workdays","Member",314
"518",2019,"Jan",12,12,0.13,1.9,0,33,37,30,"Non-workdays","Casual",45
"519",2019,"Jan",12,12,0.13,1.9,0,33,37,30,"Non-workdays","Member",330
"520",2019,"Jan",12,13,0.13,1.9,0,33,37,30,"Non-workdays","Casual",48
"521",2019,"Jan",12,13,0.13,1.9,0,33,37,30,"Non-workdays","Member",305
"522",2019,"Jan",12,14,0.13,1.9,0,33,37,30,"Non-workdays","Casual",58
"523",2019,"Jan",12,14,0.13,1.9,0,33,37,30,"Non-workdays","Member",287
"524",2019,"Jan",12,15,0.13,1.9,0,33,37,30,"Non-workdays","Casual",42
"525",2019,"Jan",12,15,0.13,1.9,0,33,37,30,"Non-workdays","Member",311
"526",2019,"Jan",12,16,0.13,1.9,0,33,37,30,"Non-workdays","Casual",32
"527",2019,"Jan",12,16,0.13,1.9,0,33,37,30,"Non-workdays","Member",241
"528",2019,"Jan",12,17,0.13,1.9,0,33,37,30,"Non-workdays","Casual",17
"529",2019,"Jan",12,17,0.13,1.9,0,33,37,30,"Non-workdays","Member",171
"530",2019,"Jan",12,18,0.13,1.9,0,33,37,30,"Non-workdays","Casual",5
"531",2019,"Jan",12,18,0.13,1.9,0,33,37,30,"Non-workdays","Member",118
"532",2019,"Jan",12,19,0.13,1.9,0,33,37,30,"Non-workdays","Casual",2
"533",2019,"Jan",12,19,0.13,1.9,0,33,37,30,"Non-workdays","Member",62
"534",2019,"Jan",12,20,0.13,1.9,0,33,37,30,"Non-workdays","Casual",2
"535",2019,"Jan",12,20,0.13,1.9,0,33,37,30,"Non-workdays","Member",50
"536",2019,"Jan",12,21,0.13,1.9,0,33,37,30,"Non-workdays","Casual",1
"537",2019,"Jan",12,21,0.13,1.9,0,33,37,30,"Non-workdays","Member",43
"538",2019,"Jan",12,22,0.13,1.9,0,33,37,30,"Non-workdays","Casual",2
"539",2019,"Jan",12,22,0.13,1.9,0,33,37,30,"Non-workdays","Member",27
"540",2019,"Jan",12,23,0.13,1.9,0,33,37,30,"Non-workdays","Member",31
"541",2019,"Jan",13,0,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",1
"542",2019,"Jan",13,0,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",22
"543",2019,"Jan",13,1,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",17
"544",2019,"Jan",13,2,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",14
"545",2019,"Jan",13,3,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",5
"546",2019,"Jan",13,5,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",3
"547",2019,"Jan",13,6,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",9
"548",2019,"Jan",13,7,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",1
"549",2019,"Jan",13,7,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",15
"550",2019,"Jan",13,8,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",18
"551",2019,"Jan",13,9,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"552",2019,"Jan",13,9,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",28
"553",2019,"Jan",13,10,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"554",2019,"Jan",13,10,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",44
"555",2019,"Jan",13,11,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"556",2019,"Jan",13,11,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",51
"557",2019,"Jan",13,12,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"558",2019,"Jan",13,12,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",66
"559",2019,"Jan",13,13,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",7
"560",2019,"Jan",13,13,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",54
"561",2019,"Jan",13,14,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",6
"562",2019,"Jan",13,14,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",56
"563",2019,"Jan",13,15,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",5
"564",2019,"Jan",13,15,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",48
"565",2019,"Jan",13,16,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"566",2019,"Jan",13,16,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",34
"567",2019,"Jan",13,17,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"568",2019,"Jan",13,17,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",20
"569",2019,"Jan",13,18,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",24
"570",2019,"Jan",13,19,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"571",2019,"Jan",13,19,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",10
"572",2019,"Jan",13,20,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",16
"573",2019,"Jan",13,21,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",4
"574",2019,"Jan",13,21,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",9
"575",2019,"Jan",13,22,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",1
"576",2019,"Jan",13,22,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",14
"577",2019,"Jan",13,23,0.71,8.3,3.9,31,32,29,"Non-workdays","Casual",2
"578",2019,"Jan",13,23,0.71,8.3,3.9,31,32,29,"Non-workdays","Member",10
"579",2019,"Jan",14,0,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"580",2019,"Jan",14,0,0,0.1,9.8,32,37,27,"Workdays","Member",3
"581",2019,"Jan",14,1,0,0.1,9.8,32,37,27,"Workdays","Member",1
"582",2019,"Jan",14,3,0,0.1,9.8,32,37,27,"Workdays","Member",1
"583",2019,"Jan",14,4,0,0.1,9.8,32,37,27,"Workdays","Member",6
"584",2019,"Jan",14,5,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"585",2019,"Jan",14,5,0,0.1,9.8,32,37,27,"Workdays","Member",6
"586",2019,"Jan",14,6,0,0.1,9.8,32,37,27,"Workdays","Casual",3
"587",2019,"Jan",14,6,0,0.1,9.8,32,37,27,"Workdays","Member",16
"588",2019,"Jan",14,7,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"589",2019,"Jan",14,7,0,0.1,9.8,32,37,27,"Workdays","Member",20
"590",2019,"Jan",14,8,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"591",2019,"Jan",14,8,0,0.1,9.8,32,37,27,"Workdays","Member",45
"592",2019,"Jan",14,9,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"593",2019,"Jan",14,9,0,0.1,9.8,32,37,27,"Workdays","Member",52
"594",2019,"Jan",14,10,0,0.1,9.8,32,37,27,"Workdays","Casual",1
"595",2019,"Jan",14,10,0,0.1,9.8,32,37,27,"Workdays","Member",34
"596",2019,"Jan",14,11,0,0.1,9.8,32,37,27,"Workdays","Casual",2
"597",2019,"Jan",14,11,0,0.1,9.8,32,37,27,"Workdays","Member",59
"598",2019,"Jan",14,12,0,0.1,9.8,32,37,27,"Workdays","Casual",2
"599",2019,"Jan",14,12,0,0.1,9.8,32,37,27,"Workdays","Member",75
"600",2019,"Jan",14,13,0,0.1,9.8,32,37,27,"Workdays","Casual",4
"601",2019,"Jan",14,13,0,0.1,9.8,32,37,27,"Workdays","Member",102
"602",2019,"Jan",14,14,0,0.1,9.8,32,37,27,"Workdays","Casual",5
"603",2019,"Jan",14,14,0,0.1,9.8,32,37,27,"Workdays","Member",80
"604",2019,"Jan",14,15,0,0.1,9.8,32,37,27,"Workdays","Casual",7
"605",2019,"Jan",14,15,0,0.1,9.8,32,37,27,"Workdays","Member",126
"606",2019,"Jan",14,16,0,0.1,9.8,32,37,27,"Workdays","Casual",14
"607",2019,"Jan",14,16,0,0.1,9.8,32,37,27,"Workdays","Member",137
"608",2019,"Jan",14,17,0,0.1,9.8,32,37,27,"Workdays","Casual",9
"609",2019,"Jan",14,17,0,0.1,9.8,32,37,27,"Workdays","Member",197
"610",2019,"Jan",14,18,0,0.1,9.8,32,37,27,"Workdays","Casual",4
"611",2019,"Jan",14,18,0,0.1,9.8,32,37,27,"Workdays","Member",155
"612",2019,"Jan",14,19,0,0.1,9.8,32,37,27,"Workdays","Casual",3
"613",2019,"Jan",14,19,0,0.1,9.8,32,37,27,"Workdays","Member",124
"614",2019,"Jan",14,20,0,0.1,9.8,32,37,27,"Workdays","Casual",2
"615",2019,"Jan",14,20,0,0.1,9.8,32,37,27,"Workdays","Member",65
"616",2019,"Jan",14,21,0,0.1,9.8,32,37,27,"Workdays","Casual",3
"617",2019,"Jan",14,21,0,0.1,9.8,32,37,27,"Workdays","Member",70
"618",2019,"Jan",14,22,0,0.1,9.8,32,37,27,"Workdays","Casual",6
"619",2019,"Jan",14,22,0,0.1,9.8,32,37,27,"Workdays","Member",52
"620",2019,"Jan",14,23,0,0.1,9.8,32,37,27,"Workdays","Member",26
"621",2019,"Jan",15,0,0,0,5.9,33,39,25,"Workdays","Member",13
"622",2019,"Jan",15,1,0,0,5.9,33,39,25,"Workdays","Member",3
"623",2019,"Jan",15,2,0,0,5.9,33,39,25,"Workdays","Member",8
"624",2019,"Jan",15,3,0,0,5.9,33,39,25,"Workdays","Member",2
"625",2019,"Jan",15,4,0,0,5.9,33,39,25,"Workdays","Member",5
"626",2019,"Jan",15,5,0,0,5.9,33,39,25,"Workdays","Member",37
"627",2019,"Jan",15,6,0,0,5.9,33,39,25,"Workdays","Casual",2
"628",2019,"Jan",15,6,0,0,5.9,33,39,25,"Workdays","Member",112
"629",2019,"Jan",15,7,0,0,5.9,33,39,25,"Workdays","Casual",4
"630",2019,"Jan",15,7,0,0,5.9,33,39,25,"Workdays","Member",191
"631",2019,"Jan",15,8,0,0,5.9,33,39,25,"Workdays","Casual",7
"632",2019,"Jan",15,8,0,0,5.9,33,39,25,"Workdays","Member",316
"633",2019,"Jan",15,9,0,0,5.9,33,39,25,"Workdays","Casual",6
"634",2019,"Jan",15,9,0,0,5.9,33,39,25,"Workdays","Member",265
"635",2019,"Jan",15,10,0,0,5.9,33,39,25,"Workdays","Casual",4
"636",2019,"Jan",15,10,0,0,5.9,33,39,25,"Workdays","Member",160
"637",2019,"Jan",15,11,0,0,5.9,33,39,25,"Workdays","Casual",9
"638",2019,"Jan",15,11,0,0,5.9,33,39,25,"Workdays","Member",129
"639",2019,"Jan",15,12,0,0,5.9,33,39,25,"Workdays","Casual",10
"640",2019,"Jan",15,12,0,0,5.9,33,39,25,"Workdays","Member",152
"641",2019,"Jan",15,13,0,0,5.9,33,39,25,"Workdays","Casual",3
"642",2019,"Jan",15,13,0,0,5.9,33,39,25,"Workdays","Member",132
"643",2019,"Jan",15,14,0,0,5.9,33,39,25,"Workdays","Casual",4
"644",2019,"Jan",15,14,0,0,5.9,33,39,25,"Workdays","Member",149
"645",2019,"Jan",15,15,0,0,5.9,33,39,25,"Workdays","Casual",9
"646",2019,"Jan",15,15,0,0,5.9,33,39,25,"Workdays","Member",159
"647",2019,"Jan",15,16,0,0,5.9,33,39,25,"Workdays","Casual",11
"648",2019,"Jan",15,16,0,0,5.9,33,39,25,"Workdays","Member",279
"649",2019,"Jan",15,17,0,0,5.9,33,39,25,"Workdays","Casual",11
"650",2019,"Jan",15,17,0,0,5.9,33,39,25,"Workdays","Member",456
"651",2019,"Jan",15,18,0,0,5.9,33,39,25,"Workdays","Casual",7
"652",2019,"Jan",15,18,0,0,5.9,33,39,25,"Workdays","Member",439
"653",2019,"Jan",15,19,0,0,5.9,33,39,25,"Workdays","Casual",4
"654",2019,"Jan",15,19,0,0,5.9,33,39,25,"Workdays","Member",283
"655",2019,"Jan",15,20,0,0,5.9,33,39,25,"Workdays","Casual",4
"656",2019,"Jan",15,20,0,0,5.9,33,39,25,"Workdays","Member",154
"657",2019,"Jan",15,21,0,0,5.9,33,39,25,"Workdays","Casual",2
"658",2019,"Jan",15,21,0,0,5.9,33,39,25,"Workdays","Member",112
"659",2019,"Jan",15,22,0,0,5.9,33,39,25,"Workdays","Casual",2
"660",2019,"Jan",15,22,0,0,5.9,33,39,25,"Workdays","Member",78
"661",2019,"Jan",15,23,0,0,5.9,33,39,25,"Workdays","Casual",6
"662",2019,"Jan",15,23,0,0,5.9,33,39,25,"Workdays","Member",40
"663",2019,"Jan",16,0,0,0,5.1,34,44,24,"Workdays","Casual",1
"664",2019,"Jan",16,0,0,0,5.1,34,44,24,"Workdays","Member",15
"665",2019,"Jan",16,1,0,0,5.1,34,44,24,"Workdays","Casual",1
"666",2019,"Jan",16,1,0,0,5.1,34,44,24,"Workdays","Member",11
"667",2019,"Jan",16,2,0,0,5.1,34,44,24,"Workdays","Member",5
"668",2019,"Jan",16,3,0,0,5.1,34,44,24,"Workdays","Member",5
"669",2019,"Jan",16,4,0,0,5.1,34,44,24,"Workdays","Casual",1
"670",2019,"Jan",16,4,0,0,5.1,34,44,24,"Workdays","Member",6
"671",2019,"Jan",16,5,0,0,5.1,34,44,24,"Workdays","Member",63
"672",2019,"Jan",16,6,0,0,5.1,34,44,24,"Workdays","Casual",2
"673",2019,"Jan",16,6,0,0,5.1,34,44,24,"Workdays","Member",165
"674",2019,"Jan",16,7,0,0,5.1,34,44,24,"Workdays","Casual",6
"675",2019,"Jan",16,7,0,0,5.1,34,44,24,"Workdays","Member",331
"676",2019,"Jan",16,8,0,0,5.1,34,44,24,"Workdays","Casual",9
"677",2019,"Jan",16,8,0,0,5.1,34,44,24,"Workdays","Member",553
"678",2019,"Jan",16,9,0,0,5.1,34,44,24,"Workdays","Casual",8
"679",2019,"Jan",16,9,0,0,5.1,34,44,24,"Workdays","Member",298
"680",2019,"Jan",16,10,0,0,5.1,34,44,24,"Workdays","Casual",7
"681",2019,"Jan",16,10,0,0,5.1,34,44,24,"Workdays","Member",139
"682",2019,"Jan",16,11,0,0,5.1,34,44,24,"Workdays","Casual",6
"683",2019,"Jan",16,11,0,0,5.1,34,44,24,"Workdays","Member",136
"684",2019,"Jan",16,12,0,0,5.1,34,44,24,"Workdays","Casual",7
"685",2019,"Jan",16,12,0,0,5.1,34,44,24,"Workdays","Member",169
"686",2019,"Jan",16,13,0,0,5.1,34,44,24,"Workdays","Casual",11
"687",2019,"Jan",16,13,0,0,5.1,34,44,24,"Workdays","Member",184
